id,name,category,price,stock
7941,books-7941,books,79.17,477
7942,home-7942,home,80.54,484
7943,toys-7943,toys,81.91,491
7944,food-7944,food,83.28,498
7945,electronics-7945,electronics,84.65,4
7946,clothing-7946,clothing,86.02,11
7947,books-7947,books,87.39,18
7948,home-7948,home,88.76,25
7949,toys-7949,toys,90.13,32
7950,food-7950,food,91.50,39
7951,electronics-7951,electronics,92.87,46
7952,clothing-7952,clothing,94.24,53
7953,books-7953,books,95.61,60
7954,home-7954,home,96.98,67
7955,toys-7955,toys,98.35,74
7956,food-7956,food,99.72,81
7957,electronics-7957,electronics,1.09,88
7958,clothing-7958,clothing,2.46,95
7959,books-7959,books,3.83,102
7960,home-7960,home,5.20,109
7961,toys-7961,toys,6.57,116
7962,food-7962,food,7.94,123
7963,electronics-7963,electronics,9.31,130
7964,clothing-7964,clothing,10.68,137
7965,books-7965,books,12.05,144
7966,home-7966,home,13.42,151
7967,toys-7967,toys,14.79,158
7968,food-7968,food,16.16,165
7969,electronics-7969,electronics,17.53,172
7970,clothing-7970,clothing,18.90,179
7971,books-7971,books,20.27,186
7972,home-7972,home,21.64,193
7973,toys-7973,toys,23.01,200
7974,food-7974,food,24.38,207
7975,electronics-7975,electronics,25.75,214
7976,clothing-7976,clothing,27.12,221
7977,books-7977,books,28.49,228
7978,home-7978,home,29.86,235
7979,toys-7979,toys,31.23,242
7980,food-7980,food,32.60,249
7981,electronics-7981,electronics,33.97,256
7982,clothing-7982,clothing,35.34,263
7983,books-7983,books,36.71,270
7984,home-7984,home,38.08,277
7985,toys-7985,toys,39.45,284
7986,food-7986,food,40.82,291
7987,electronics-7987,electronics,42.19,298
7988,clothing-7988,clothing,43.56,305
7989,books-7989,books,44.93,312
7990,home-7990,home,46.30,319
7991,toys-7991,toys,47.67,326
7992,food-7992,food,49.04,333
7993,electronics-7993,electronics,50.41,340
7994,clothing-7994,clothing,51.78,347
7995,books-7995,books,53.15,354
7996,home-7996,home,54.52,361
7997,toys-7997,toys,55.89,368
7998,food-7998,food,57.26,375
7999,electronics-7999,electronics,58.63,382
8000,clothing-8000,clothing,60.00,389
8001,books-8001,books,61.37,396
8002,home-8002,home,62.74,403
8003,toys-8003,toys,64.11,410
8004,food-8004,food,65.48,417
8005,electronics-8005,electronics,66.85,424
8006,clothing-8006,clothing,68.22,431
8007,books-8007,books,69.59,438
8008,home-8008,home,70.96,445
8009,toys-8009,toys,72.33,452
8010,food-8010,food,73.70,459
8011,electronics-8011,electronics,75.07,466
8012,clothing-8012,clothing,76.44,473
8013,books-8013,books,77.81,480
8014,home-8014,home,79.18,487
8015,toys-8015,toys,80.55,494
8016,food-8016,food,81.92,0
8017,electronics-8017,electronics,83.29,7
8018,clothing-8018,clothing,84.66,14
8019,books-8019,books,86.03,21
8020,home-8020,home,87.40,28
8021,toys-8021,toys,88.77,35
8022,food-8022,food,90.14,42
8023,electronics-8023,electronics,91.51,49
8024,clothing-8024,clothing,92.88,56
8025,books-8025,books,94.25,63
8026,home-8026,home,95.62,70
8027,toys-8027,toys,96.99,77
8028,food-8028,food,98.36,84
8029,electronics-8029,electronics,99.73,91
8030,clothing-8030,clothing,1.10,98
8031,books-8031,books,2.47,105
8032,home-8032,home,3.84,112
8033,toys-8033,toys,5.21,119
8034,food-8034,food,6.58,126
8035,electronics-8035,electronics,7.95,133
8036,clothing-8036,clothing,9.32,140
8037,books-8037,books,10.69,147
8038,home-8038,home,12.06,154
8039,toys-8039,toys,13.43,161
8040,food-8040,food,14.80,168
8041,electronics-8041,electronics,16.17,175
8042,clothing-8042,clothing,17.54,182
8043,books-8043,books,18.91,189
8044,home-8044,home,20.28,196
8045,toys-8045,toys,21.65,203
8046,food-8046,food,23.02,210
8047,electronics-8047,electronics,24.39,217
8048,clothing-8048,clothing,25.76,224
8049,books-8049,books,27.13,231
8050,home-8050,home,28.50,238
8051,toys-8051,toys,29.87,245
8052,food-8052,food,31.24,252
8053,electronics-8053,electronics,32.61,259
8054,clothing-8054,clothing,33.98,266
8055,books-8055,books,35.35,273
8056,home-8056,home,36.72,280
8057,toys-8057,toys,38.09,287
8058,food-8058,food,39.46,294
8059,electronics-8059,electronics,40.83,301
8060,clothing-8060,clothing,42.20,308
8061,books-8061,books,43.57,315
8062,home-8062,home,44.94,322
8063,toys-8063,toys,46.31,329
8064,food-8064,food,47.68,336
8065,electronics-8065,electronics,49.05,343
8066,clothing-8066,clothing,50.42,350
8067,books-8067,books,51.79,357
8068,home-8068,home,53.16,364
8069,toys-8069,toys,54.53,371
8070,food-8070,food,55.90,378
8071,electronics-8071,electronics,57.27,385
8072,clothing-8072,clothing,58.64,392
8073,books-8073,books,60.01,399
8074,home-8074,home,61.38,406
8075,toys-8075,toys,62.75,413
8076,food-8076,food,64.12,420
8077,electronics-8077,electronics,65.49,427
8078,clothing-8078,clothing,66.86,434
8079,books-8079,books,68.23,441
8080,home-8080,home,69.60,448
8081,toys-8081,toys,70.97,455
8082,food-8082,food,72.34,462
8083,electronics-8083,electronics,73.71,469
8084,clothing-8084,clothing,75.08,476
8085,books-8085,books,76.45,483
8086,home-8086,home,77.82,490
8087,toys-8087,toys,79.19,497
8088,food-8088,food,80.56,3
8089,electronics-8089,electronics,81.93,10
8090,clothing-8090,clothing,83.30,17
8091,books-8091,books,84.67,24
8092,home-8092,home,86.04,31
8093,toys-8093,toys,87.41,38
8094,food-8094,food,88.78,45
8095,electronics-8095,electronics,90.15,52
8096,clothing-8096,clothing,91.52,59
8097,books-8097,books,92.89,66
8098,home-8098,home,94.26,73
8099,toys-8099,toys,95.63,80
8100,food-8100,food,97.00,87
8101,electronics-8101,electronics,98.37,94
8102,clothing-8102,clothing,99.74,101
8103,books-8103,books,1.11,108
8104,home-8104,home,2.48,115
8105,toys-8105,toys,3.85,122
8106,food-8106,food,5.22,129
8107,electronics-8107,electronics,6.59,136
8108,clothing-8108,clothing,7.96,143
8109,books-8109,books,9.33,150
8110,home-8110,home,10.70,157
8111,toys-8111,toys,12.07,164
8112,food-8112,food,13.44,171
8113,electronics-8113,electronics,14.81,178
8114,clothing-8114,clothing,16.18,185
8115,books-8115,books,17.55,192
8116,home-8116,home,18.92,199
8117,toys-8117,toys,20.29,206
8118,food-8118,food,21.66,213
8119,electronics-8119,electronics,23.03,220
8120,clothing-8120,clothing,24.40,227
8121,books-8121,books,25.77,234
8122,home-8122,home,27.14,241
8123,toys-8123,toys,28.51,248
8124,food-8124,food,29.88,255
8125,electronics-8125,electronics,31.25,262
8126,clothing-8126,clothing,32.62,269
8127,books-8127,books,33.99,276
8128,home-8128,home,35.36,283
8129,toys-8129,toys,36.73,290
8130,food-8130,food,38.10,297
8131,electronics-8131,electronics,39.47,304
8132,clothing-8132,clothing,40.84,311
8133,books-8133,books,42.21,318
8134,home-8134,home,43.58,325
8135,toys-8135,toys,44.95,332
8136,food-8136,food,46.32,339
8137,electronics-8137,electronics,47.69,346
8138,clothing-8138,clothing,49.06,353
8139,books-8139,books,50.43,360
8140,home-8140,home,51.80,367
8141,toys-8141,toys,53.17,374
8142,food-8142,food,54.54,381
8143,electronics-8143,electronics,55.91,388
8144,clothing-8144,clothing,57.28,395
8145,books-8145,books,58.65,402
8146,home-8146,home,60.02,409
8147,toys-8147,toys,61.39,416
8148,food-8148,food,62.76,423
8149,electronics-8149,electronics,64.13,430
8150,clothing-8150,clothing,65.50,437
8151,books-8151,books,66.87,444
8152,home-8152,home,68.24,451
8153,toys-8153,toys,69.61,458
8154,food-8154,food,70.98,465
8155,electronics-8155,electronics,72.35,472
8156,clothing-8156,clothing,73.72,479
8157,books-8157,books,75.09,486
8158,home-8158,home,76.46,493
8159,toys-8159,toys,77.83,500
8160,food-8160,food,79.20,6
8161,electronics-8161,electronics,80.57,13
8162,clothing-8162,clothing,81.94,20
8163,books-8163,books,83.31,27
8164,home-8164,home,84.68,34
8165,toys-8165,toys,86.05,41
8166,food-8166,food,87.42,48
8167,electronics-8167,electronics,88.79,55
8168,clothing-8168,clothing,90.16,62
8169,books-8169,books,91.53,69
8170,home-8170,home,92.90,76
8171,toys-8171,toys,94.27,83
8172,food-8172,food,95.64,90
8173,electronics-8173,electronics,97.01,97
8174,clothing-8174,clothing,98.38,104
8175,books-8175,books,99.75,111
8176,home-8176,home,1.12,118
8177,toys-8177,toys,2.49,125
8178,food-8178,food,3.86,132
8179,electronics-8179,electronics,5.23,139
8180,clothing-8180,clothing,6.60,146
8181,books-8181,books,7.97,153
8182,home-8182,home,9.34,160
8183,toys-8183,toys,10.71,167
8184,food-8184,food,12.08,174
8185,electronics-8185,electronics,13.45,181
8186,clothing-8186,clothing,14.82,188
8187,books-8187,books,16.19,195
8188,home-8188,home,17.56,202
8189,toys-8189,toys,18.93,209
8190,food-8190,food,20.30,216
8191,electronics-8191,electronics,21.67,223
8192,clothing-8192,clothing,23.04,230
8193,books-8193,books,24.41,237
8194,home-8194,home,25.78,244
8195,toys-8195,toys,27.15,251
8196,food-8196,food,28.52,258
8197,electronics-8197,electronics,29.89,265
8198,clothing-8198,clothing,31.26,272
8199,books-8199,books,32.63,279
8200,home-8200,home,34.00,286
8201,toys-8201,toys,35.37,293
8202,food-8202,food,36.74,300
8203,electronics-8203,electronics,38.11,307
8204,clothing-8204,clothing,39.48,314
8205,books-8205,books,40.85,321
8206,home-8206,home,42.22,328
8207,toys-8207,toys,43.59,335
8208,food-8208,food,44.96,342
8209,electronics-8209,electronics,46.33,349
8210,clothing-8210,clothing,47.70,356
8211,books-8211,books,49.07,363
8212,home-8212,home,50.44,370
8213,toys-8213,toys,51.81,377
8214,food-8214,food,53.18,384
8215,electronics-8215,electronics,54.55,391
8216,clothing-8216,clothing,55.92,398
8217,books-8217,books,57.29,405
8218,home-8218,home,58.66,412
8219,toys-8219,toys,60.03,419
8220,food-8220,food,61.40,426
8221,electronics-8221,electronics,62.77,433
8222,clothing-8222,clothing,64.14,440
8223,books-8223,books,65.51,447
8224,home-8224,home,66.88,454
8225,toys-8225,toys,68.25,461
8226,food-8226,food,69.62,468
8227,electronics-8227,electronics,70.99,475
8228,clothing-8228,clothing,72.36,482
8229,books-8229,books,73.73,489
8230,home-8230,home,75.10,496
8231,toys-8231,toys,76.47,2
8232,food-8232,food,77.84,9
8233,electronics-8233,electronics,79.21,16
8234,clothing-8234,clothing,80.58,23
8235,books-8235,books,81.95,30
8236,home-8236,home,83.32,37
8237,toys-8237,toys,84.69,44
8238,food-8238,food,86.06,51
8239,electronics-8239,electronics,87.43,58
8240,clothing-8240,clothing,88.80,65
8241,books-8241,books,90.17,72
8242,home-8242,home,91.54,79
8243,toys-8243,toys,92.91,86
8244,food-8244,food,94.28,93
8245,electronics-8245,electronics,95.65,100
8246,clothing-8246,clothing,97.02,107
8247,books-8247,books,98.39,114
8248,home-8248,home,99.76,121
8249,toys-8249,toys,1.13,128
8250,food-8250,food,2.50,135
8251,electronics-8251,electronics,3.87,142
8252,clothing-8252,clothing,5.24,149
8253,books-8253,books,6.61,156
8254,home-8254,home,7.98,163
8255,toys-8255,toys,9.35,170
8256,food-8256,food,10.72,177
8257,electronics-8257,electronics,12.09,184
8258,clothing-8258,clothing,13.46,191
8259,books-8259,books,14.83,198
8260,home-8260,home,16.20,205
8261,toys-8261,toys,17.57,212
8262,food-8262,food,18.94,219
8263,electronics-8263,electronics,20.31,226
8264,clothing-8264,clothing,21.68,233
8265,books-8265,books,23.05,240
8266,home-8266,home,24.42,247
8267,toys-8267,toys,25.79,254
8268,food-8268,food,27.16,261
8269,electronics-8269,electronics,28.53,268
8270,clothing-8270,clothing,29.90,275
8271,books-8271,books,31.27,282
8272,home-8272,home,32.64,289
8273,toys-8273,toys,34.01,296
8274,food-8274,food,35.38,303
8275,electronics-8275,electronics,36.75,310
8276,clothing-8276,clothing,38.12,317
8277,books-8277,books,39.49,324
8278,home-8278,home,40.86,331
8279,toys-8279,toys,42.23,338
8280,food-8280,food,43.60,345
8281,electronics-8281,electronics,44.97,352
8282,clothing-8282,clothing,46.34,359
8283,books-8283,books,47.71,366
8284,home-8284,home,49.08,373
8285,toys-8285,toys,50.45,380
8286,food-8286,food,51.82,387
8287,electronics-8287,electronics,53.19,394
8288,clothing-8288,clothing,54.56,401
8289,books-8289,books,55.93,408
8290,home-8290,home,57.30,415
8291,toys-8291,toys,58.67,422
8292,food-8292,food,60.04,429
8293,electronics-8293,electronics,61.41,436
8294,clothing-8294,clothing,62.78,443
8295,books-8295,books,64.15,450
8296,home-8296,home,65.52,457
8297,toys-8297,toys,66.89,464
8298,food-8298,food,68.26,471
8299,electronics-8299,electronics,69.63,478
8300,clothing-8300,clothing,71.00,485
8301,books-8301,books,72.37,492
8302,home-8302,home,73.74,499
8303,toys-8303,toys,75.11,5
8304,food-8304,food,76.48,12
8305,electronics-8305,electronics,77.85,19
8306,clothing-8306,clothing,79.22,26
8307,books-8307,books,80.59,33
8308,home-8308,home,81.96,40
8309,toys-8309,toys,83.33,47
8310,food-8310,food,84.70,54
8311,electronics-8311,electronics,86.07,61
8312,clothing-8312,clothing,87.44,68
8313,books-8313,books,88.81,75
8314,home-8314,home,90.18,82
8315,toys-8315,toys,91.55,89
8316,food-8316,food,92.92,96
8317,electronics-8317,electronics,94.29,103
8318,clothing-8318,clothing,95.66,110
8319,books-8319,books,97.03,117
8320,home-8320,home,98.40,124
8321,toys-8321,toys,99.77,131
8322,food-8322,food,1.14,138
8323,electronics-8323,electronics,2.51,145
8324,clothing-8324,clothing,3.88,152
8325,books-8325,books,5.25,159
8326,home-8326,home,6.62,166
8327,toys-8327,toys,7.99,173
8328,food-8328,food,9.36,180
8329,electronics-8329,electronics,10.73,187
8330,clothing-8330,clothing,12.10,194
8331,books-8331,books,13.47,201
8332,home-8332,home,14.84,208
8333,toys-8333,toys,16.21,215
8334,food-8334,food,17.58,222
8335,electronics-8335,electronics,18.95,229
8336,clothing-8336,clothing,20.32,236
8337,books-8337,books,21.69,243
8338,home-8338,home,23.06,250
8339,toys-8339,toys,24.43,257
8340,food-8340,food,25.80,264
8341,electronics-8341,electronics,27.17,271
8342,clothing-8342,clothing,28.54,278
8343,books-8343,books,29.91,285
8344,home-8344,home,31.28,292
8345,toys-8345,toys,32.65,299
8346,food-8346,food,34.02,306
8347,electronics-8347,electronics,35.39,313
8348,clothing-8348,clothing,36.76,320
8349,books-8349,books,38.13,327
8350,home-8350,home,39.50,334
8351,toys-8351,toys,40.87,341
8352,food-8352,food,42.24,348
8353,electronics-8353,electronics,43.61,355
8354,clothing-8354,clothing,44.98,362
8355,books-8355,books,46.35,369
8356,home-8356,home,47.72,376
8357,toys-8357,toys,49.09,383
8358,food-8358,food,50.46,390
8359,electronics-8359,electronics,51.83,397
8360,clothing-8360,clothing,53.20,404
8361,books-8361,books,54.57,411
8362,home-8362,home,55.94,418
8363,toys-8363,toys,57.31,425
8364,food-8364,food,58.68,432
8365,electronics-8365,electronics,60.05,439
8366,clothing-8366,clothing,61.42,446
8367,books-8367,books,62.79,453
8368,home-8368,home,64.16,460
8369,toys-8369,toys,65.53,467
8370,food-8370,food,66.90,474
8371,electronics-8371,electronics,68.27,481
8372,clothing-8372,clothing,69.64,488
8373,books-8373,books,71.01,495
8374,home-8374,home,72.38,1
8375,toys-8375,toys,73.75,8
8376,food-8376,food,75.12,15
8377,electronics-8377,electronics,76.49,22
8378,clothing-8378,clothing,77.86,29
8379,books-8379,books,79.23,36
8380,home-8380,home,80.60,43
8381,toys-8381,toys,81.97,50
8382,food-8382,food,83.34,57
8383,electronics-8383,electronics,84.71,64
8384,clothing-8384,clothing,86.08,71
8385,books-8385,books,87.45,78
8386,home-8386,home,88.82,85
8387,toys-8387,toys,90.19,92
8388,food-8388,food,91.56,99
8389,electronics-8389,electronics,92.93,106
8390,clothing-8390,clothing,94.30,113
8391,books-8391,books,95.67,120
8392,home-8392,home,97.04,127
8393,toys-8393,toys,98.41,134
8394,food-8394,food,99.78,141
8395,electronics-8395,electronics,1.15,148
8396,clothing-8396,clothing,2.52,155
8397,books-8397,books,3.89,162
8398,home-8398,home,5.26,169
8399,toys-8399,toys,6.63,176
8400,food-8400,food,8.00,183
8401,electronics-8401,electronics,9.37,190
8402,clothing-8402,clothing,10.74,197
8403,books-8403,books,12.11,204
8404,home-8404,home,13.48,211
8405,toys-8405,toys,14.85,218
8406,food-8406,food,16.22,225
8407,electronics-8407,electronics,17.59,232
8408,clothing-8408,clothing,18.96,239
8409,books-8409,books,20.33,246
8410,home-8410,home,21.70,253
8411,toys-8411,toys,23.07,260
8412,food-8412,food,24.44,267
8413,electronics-8413,electronics,25.81,274
8414,clothing-8414,clothing,27.18,281
8415,books-8415,books,28.55,288
8416,home-8416,home,29.92,295
8417,toys-8417,toys,31.29,302
8418,food-8418,food,32.66,309
8419,electronics-8419,electronics,34.03,316
8420,clothing-8420,clothing,35.40,323
8421,books-8421,books,36.77,330
8422,home-8422,home,38.14,337
8423,toys-8423,toys,39.51,344
8424,food-8424,food,40.88,351
8425,electronics-8425,electronics,42.25,358
8426,clothing-8426,clothing,43.62,365
8427,books-8427,books,44.99,372
8428,home-8428,home,46.36,379
8429,toys-8429,toys,47.73,386
8430,food-8430,food,49.10,393
8431,electronics-8431,electronics,50.47,400
8432,clothing-8432,clothing,51.84,407
8433,books-8433,books,53.21,414
8434,home-8434,home,54.58,421
8435,toys-8435,toys,55.95,428
8436,food-8436,food,57.32,435
8437,electronics-8437,electronics,58.69,442
8438,clothing-8438,clothing,60.06,449
8439,books-8439,books,61.43,456
8440,home-8440,home,62.80,463
8441,toys-8441,toys,64.17,470
8442,food-8442,food,65.54,477
8443,electronics-8443,electronics,66.91,484
8444,clothing-8444,clothing,68.28,491
8445,books-8445,books,69.65,498
8446,home-8446,home,71.02,4
8447,toys-8447,toys,72.39,11
8448,food-8448,food,73.76,18
8449,electronics-8449,electronics,75.13,25
8450,clothing-8450,clothing,76.50,32
8451,books-8451,books,77.87,39
8452,home-8452,home,79.24,46
8453,toys-8453,toys,80.61,53
8454,food-8454,food,81.98,60
8455,electronics-8455,electronics,83.35,67
8456,clothing-8456,clothing,84.72,74
8457,books-8457,books,86.09,81
8458,home-8458,home,87.46,88
8459,toys-8459,toys,88.83,95
8460,food-8460,food,90.20,102
8461,electronics-8461,electronics,91.57,109
8462,clothing-8462,clothing,92.94,116
8463,books-8463,books,94.31,123
8464,home-8464,home,95.68,130
8465,toys-8465,toys,97.05,137
8466,food-8466,food,98.42,144
8467,electronics-8467,electronics,99.79,151
8468,clothing-8468,clothing,1.16,158
8469,books-8469,books,2.53,165
8470,home-8470,home,3.90,172
8471,toys-8471,toys,5.27,179
8472,food-8472,food,6.64,186
8473,electronics-8473,electronics,8.01,193
8474,clothing-8474,clothing,9.38,200
8475,books-8475,books,10.75,207
8476,home-8476,home,12.12,214
8477,toys-8477,toys,13.49,221
8478,food-8478,food,14.86,228
8479,electronics-8479,electronics,16.23,235
8480,clothing-8480,clothing,17.60,242
8481,books-8481,books,18.97,249
8482,home-8482,home,20.34,256
8483,toys-8483,toys,21.71,263
8484,food-8484,food,23.08,270
8485,electronics-8485,electronics,24.45,277
8486,clothing-8486,clothing,25.82,284
8487,books-8487,books,27.19,291
8488,home-8488,home,28.56,298
8489,toys-8489,toys,29.93,305
8490,food-8490,food,31.30,312
8491,electronics-8491,electronics,32.67,319
8492,clothing-8492,clothing,34.04,326
8493,books-8493,books,35.41,333
8494,home-8494,home,36.78,340
8495,toys-8495,toys,38.15,347
8496,food-8496,food,39.52,354
8497,electronics-8497,electronics,40.89,361
8498,clothing-8498,clothing,42.26,368
8499,books-8499,books,43.63,375
8500,home-8500,home,45.00,382
8501,toys-8501,toys,46.37,389
8502,food-8502,food,47.74,396
8503,electronics-8503,electronics,49.11,403
8504,clothing-8504,clothing,50.48,410
8505,books-8505,books,51.85,417
8506,home-8506,home,53.22,424
8507,toys-8507,toys,54.59,431
8508,food-8508,food,55.96,438
8509,electronics-8509,electronics,57.33,445
8510,clothing-8510,clothing,58.70,452
8511,books-8511,books,60.07,459
8512,home-8512,home,61.44,466
8513,toys-8513,toys,62.81,473
8514,food-8514,food,64.18,480
8515,electronics-8515,electronics,65.55,487
8516,clothing-8516,clothing,66.92,494
8517,books-8517,books,68.29,0
8518,home-8518,home,69.66,7
8519,toys-8519,toys,71.03,14
8520,food-8520,food,72.40,21
8521,electronics-8521,electronics,73.77,28
8522,clothing-8522,clothing,75.14,35
8523,books-8523,books,76.51,42
8524,home-8524,home,77.88,49
8525,toys-8525,toys,79.25,56
8526,food-8526,food,80.62,63
8527,electronics-8527,electronics,81.99,70
8528,clothing-8528,clothing,83.36,77
8529,books-8529,books,84.73,84
8530,home-8530,home,86.10,91
8531,toys-8531,toys,87.47,98
8532,food-8532,food,88.84,105
8533,electronics-8533,electronics,90.21,112
8534,clothing-8534,clothing,91.58,119
8535,books-8535,books,92.95,126
8536,home-8536,home,94.32,133
8537,toys-8537,toys,95.69,140
8538,food-8538,food,97.06,147
8539,electronics-8539,electronics,98.43,154
8540,clothing-8540,clothing,99.80,161
8541,books-8541,books,1.17,168
8542,home-8542,home,2.54,175
8543,toys-8543,toys,3.91,182
8544,food-8544,food,5.28,189
8545,electronics-8545,electronics,6.65,196
8546,clothing-8546,clothing,8.02,203
8547,books-8547,books,9.39,210
8548,home-8548,home,10.76,217
8549,toys-8549,toys,12.13,224
8550,food-8550,food,13.50,231
8551,electronics-8551,electronics,14.87,238
8552,clothing-8552,clothing,16.24,245
8553,books-8553,books,17.61,252
8554,home-8554,home,18.98,259
8555,toys-8555,toys,20.35,266
8556,food-8556,food,21.72,273
8557,electronics-8557,electronics,23.09,280
8558,clothing-8558,clothing,24.46,287
8559,books-8559,books,25.83,294
8560,home-8560,home,27.20,301
8561,toys-8561,toys,28.57,308
8562,food-8562,food,29.94,315
8563,electronics-8563,electronics,31.31,322
8564,clothing-8564,clothing,32.68,329
8565,books-8565,books,34.05,336
8566,home-8566,home,35.42,343
8567,toys-8567,toys,36.79,350
8568,food-8568,food,38.16,357
8569,electronics-8569,electronics,39.53,364
8570,clothing-8570,clothing,40.90,371
8571,books-8571,books,42.27,378
8572,home-8572,home,43.64,385
8573,toys-8573,toys,45.01,392
8574,food-8574,food,46.38,399
8575,electronics-8575,electronics,47.75,406
8576,clothing-8576,clothing,49.12,413
8577,books-8577,books,50.49,420
8578,home-8578,home,51.86,427
8579,toys-8579,toys,53.23,434
8580,food-8580,food,54.60,441
8581,electronics-8581,electronics,55.97,448
8582,clothing-8582,clothing,57.34,455
8583,books-8583,books,58.71,462
8584,home-8584,home,60.08,469
8585,toys-8585,toys,61.45,476
8586,food-8586,food,62.82,483
8587,electronics-8587,electronics,64.19,490
8588,clothing-8588,clothing,65.56,497
8589,books-8589,books,66.93,3
8590,home-8590,home,68.30,10
8591,toys-8591,toys,69.67,17
8592,food-8592,food,71.04,24
8593,electronics-8593,electronics,72.41,31
8594,clothing-8594,clothing,73.78,38
8595,books-8595,books,75.15,45
8596,home-8596,home,76.52,52
8597,toys-8597,toys,77.89,59
8598,food-8598,food,79.26,66
8599,electronics-8599,electronics,80.63,73
8600,clothing-8600,clothing,82.00,80
8601,books-8601,books,83.37,87
8602,home-8602,home,84.74,94
8603,toys-8603,toys,86.11,101
8604,food-8604,food,87.48,108
8605,electronics-8605,electronics,88.85,115
8606,clothing-8606,clothing,90.22,122
8607,books-8607,books,91.59,129
8608,home-8608,home,92.96,136
8609,toys-8609,toys,94.33,143
8610,food-8610,food,95.70,150
8611,electronics-8611,electronics,97.07,157
8612,clothing-8612,clothing,98.44,164
8613,books-8613,books,99.81,171
8614,home-8614,home,1.18,178
8615,toys-8615,toys,2.55,185
8616,food-8616,food,3.92,192
8617,electronics-8617,electronics,5.29,199
8618,clothing-8618,clothing,6.66,206
8619,books-8619,books,8.03,213
8620,home-8620,home,9.40,220
8621,toys-8621,toys,10.77,227
8622,food-8622,food,12.14,234
8623,electronics-8623,electronics,13.51,241
8624,clothing-8624,clothing,14.88,248
8625,books-8625,books,16.25,255
8626,home-8626,home,17.62,262
8627,toys-8627,toys,18.99,269
8628,food-8628,food,20.36,276
8629,electronics-8629,electronics,21.73,283
8630,clothing-8630,clothing,23.10,290
8631,books-8631,books,24.47,297
8632,home-8632,home,25.84,304
8633,toys-8633,toys,27.21,311
8634,food-8634,food,28.58,318
8635,electronics-8635,electronics,29.95,325
8636,clothing-8636,clothing,31.32,332
8637,books-8637,books,32.69,339
8638,home-8638,home,34.06,346
8639,toys-8639,toys,35.43,353
8640,food-8640,food,36.80,360
8641,electronics-8641,electronics,38.17,367
8642,clothing-8642,clothing,39.54,374
8643,books-8643,books,40.91,381
8644,home-8644,home,42.28,388
8645,toys-8645,toys,43.65,395
8646,food-8646,food,45.02,402
8647,electronics-8647,electronics,46.39,409
8648,clothing-8648,clothing,47.76,416
8649,books-8649,books,49.13,423
8650,home-8650,home,50.50,430
8651,toys-8651,toys,51.87,437
8652,food-8652,food,53.24,444
8653,electronics-8653,electronics,54.61,451
8654,clothing-8654,clothing,55.98,458
8655,books-8655,books,57.35,465
8656,home-8656,home,58.72,472
8657,toys-8657,toys,60.09,479
8658,food-8658,food,61.46,486
8659,electronics-8659,electronics,62.83,493
8660,clothing-8660,clothing,64.20,500
8661,books-8661,books,65.57,6
8662,home-8662,home,66.94,13
8663,toys-8663,toys,68.31,20
8664,food-8664,food,69.68,27
8665,electronics-8665,electronics,71.05,34
8666,clothing-8666,clothing,72.42,41
8667,books-8667,books,73.79,48
8668,home-8668,home,75.16,55
8669,toys-8669,toys,76.53,62
8670,food-8670,food,77.90,69
8671,electronics-8671,electronics,79.27,76
8672,clothing-8672,clothing,80.64,83
8673,books-8673,books,82.01,90
8674,home-8674,home,83.38,97
8675,toys-8675,toys,84.75,104
8676,food-8676,food,86.12,111
8677,electronics-8677,electronics,87.49,118
8678,clothing-8678,clothing,88.86,125
8679,books-8679,books,90.23,132
8680,home-8680,home,91.60,139
8681,toys-8681,toys,92.97,146
8682,food-8682,food,94.34,153
8683,electronics-8683,electronics,95.71,160
8684,clothing-8684,clothing,97.08,167
8685,books-8685,books,98.45,174
8686,home-8686,home,99.82,181
8687,toys-8687,toys,1.19,188
8688,food-8688,food,2.56,195
8689,electronics-8689,electronics,3.93,202
8690,clothing-8690,clothing,5.30,209
8691,books-8691,books,6.67,216
8692,home-8692,home,8.04,223
8693,toys-8693,toys,9.41,230
8694,food-8694,food,10.78,237
8695,electronics-8695,electronics,12.15,244
8696,clothing-8696,clothing,13.52,251
8697,books-8697,books,14.89,258
8698,home-8698,home,16.26,265
8699,toys-8699,toys,17.63,272
8700,food-8700,food,19.00,279
8701,electronics-8701,electronics,20.37,286
8702,clothing-8702,clothing,21.74,293
8703,books-8703,books,23.11,300
8704,home-8704,home,24.48,307
8705,toys-8705,toys,25.85,314
8706,food-8706,food,27.22,321
8707,electronics-8707,electronics,28.59,328
8708,clothing-8708,clothing,29.96,335
8709,books-8709,books,31.33,342
8710,home-8710,home,32.70,349
8711,toys-8711,toys,34.07,356
8712,food-8712,food,35.44,363
8713,electronics-8713,electronics,36.81,370
8714,clothing-8714,clothing,38.18,377
8715,books-8715,books,39.55,384
8716,home-8716,home,40.92,391
8717,toys-8717,toys,42.29,398
8718,food-8718,food,43.66,405
8719,electronics-8719,electronics,45.03,412
8720,clothing-8720,clothing,46.40,419
8721,books-8721,books,47.77,426
8722,home-8722,home,49.14,433
8723,toys-8723,toys,50.51,440
8724,food-8724,food,51.88,447
8725,electronics-8725,electronics,53.25,454
8726,clothing-8726,clothing,54.62,461
8727,books-8727,books,55.99,468
8728,home-8728,home,57.36,475
8729,toys-8729,toys,58.73,482
8730,food-8730,food,60.10,489
8731,electronics-8731,electronics,61.47,496
